customer_id,signup_date,churn_date,segment,state,age,income_band
3858,2023-02-20,,Gold,WA,32,Medium
3859,2021-06-05,,Platinum,WA,60,Medium
3860,2023-06-06,,Gold,NY,64,Medium
3861,2023-10-23,,Standard,IL,44,Medium
3862,2023-01-28,,Standard,NC,31,Medium
3863,2022-12-23,2024-07-03,Gold,TX,22,Medium
3864,2023-07-02,2025-10-13,Standard,IL,21,Medium
3865,2023-05-21,,Gold,IL,48,Medium
3866,2021-01-13,,Standard,MA,24,Medium
3867,2022-08-31,2024-06-17,Platinum,FL,61,Medium
3868,2022-05-13,2024-07-30,Gold,WA,50,Medium
3869,2021-08-26,2022-01-25,Gold,GA,27,Medium
3870,2023-02-20,,Gold,FL,42,Medium
3871,2022-08-29,2023-05-29,Standard,WA,46,Medium
3872,2022-10-23,,Standard,GA,49,Medium
3873,2023-04-29,,Standard,NC,45,Low
3874,2023-07-25,2024-08-28,Standard,CA,30,Low
3875,2022-09-20,,Standard,AZ,40,Medium
3876,2021-05-23,2023-10-22,Standard,CA,34,Low
3877,2022-12-15,,Gold,FL,53,Medium
3878,2022-04-24,2024-01-11,Standard,NY,25,Low
3879,2022-07-19,,Standard,FL,65,Medium
3880,2022-04-16,,Standard,MA,26,Medium
3881,2022-01-19,2022-10-12,Standard,GA,42,Medium
3882,2023-07-15,2025-05-09,Standard,GA,37,Medium
3883,2022-02-21,,Platinum,NC,35,Medium
3884,2021-11-04,2023-04-06,Standard,CA,59,Low
3885,2022-10-11,,Standard,NC,60,Medium
3886,2023-10-22,,Standard,CA,48,Low
3887,2023-12-04,,Standard,GA,73,Low
3888,2023-01-09,,Gold,FL,22,Low
3889,2021-05-20,,Standard,NY,38,Low
3890,2023-09-01,,Standard,GA,47,High
3891,2023-10-14,,Standard,IL,41,Medium
3892,2023-08-11,2024-01-20,Platinum,WA,43,Medium
3893,2023-06-23,2024-03-05,Standard,CA,27,High
3894,2021-03-13,,Gold,CA,72,Low
3895,2021-04-17,,Standard,MA,68,Medium
3896,2023-12-02,,Standard,NC,39,High
3897,2023-06-02,2024-04-11,Gold,AZ,29,High
3898,2021-05-19,,Standard,AZ,32,Low
3899,2022-09-07,2024-07-04,Standard,MA,66,Medium
3900,2023-05-13,2025-03-13,Standard,GA,50,Low
3901,2021-09-30,,Standard,CA,27,Medium
3902,2022-02-20,2022-05-29,Gold,TX,22,Medium
3903,2022-05-21,,Standard,NY,37,Medium
3904,2023-01-03,,Gold,IL,31,Low
3905,2022-02-28,,Standard,FL,70,Low
3906,2022-01-25,,Standard,FL,32,Low
3907,2021-12-08,2022-10-29,Gold,AZ,23,Low
3908,2023-08-04,2025-10-11,Standard,AZ,41,Low
3909,2022-09-06,,Standard,MA,34,High
3910,2022-05-08,,Standard,CA,35,Medium
3911,2021-07-11,,Standard,NC,71,Low
3912,2022-05-14,2024-06-26,Gold,FL,62,Medium
3913,2023-04-02,,Standard,CA,61,Medium
3914,2021-08-15,,Standard,IL,30,Medium
3915,2021-05-19,,Gold,NY,72,Medium
3916,2023-05-06,,Standard,NY,56,Low
3917,2023-03-28,2025-08-27,Standard,FL,71,Medium
3918,2023-12-23,2024-04-18,Standard,TX,30,Medium
3919,2021-04-14,,Gold,MA,37,Medium
3920,2023-05-21,,Platinum,FL,64,High
3921,2022-10-30,2025-04-14,Gold,IL,45,High
3922,2021-09-30,,Standard,TX,47,High
3923,2023-10-27,2025-10-31,Gold,WA,53,Low
3924,2021-07-03,2021-10-27,Standard,GA,31,Medium
3925,2023-11-18,,Standard,AZ,33,High
3926,2021-10-20,2023-07-21,Platinum,AZ,21,Medium
3927,2021-06-26,,Standard,TX,51,Low
3928,2021-02-27,,Standard,FL,53,Medium
3929,2021-11-04,2022-08-16,Gold,AZ,41,Low
3930,2023-09-04,2024-06-22,Gold,CA,36,Medium
3931,2022-12-01,,Standard,AZ,59,High
3932,2021-03-24,2021-09-14,Standard,NY,43,Medium
3933,2021-09-09,,Standard,AZ,30,Medium
3934,2023-03-07,,Standard,WA,68,Medium
3935,2023-06-16,,Standard,MA,53,High
3936,2021-07-29,,Standard,TX,42,Medium
3937,2023-03-27,2023-07-24,Platinum,CA,61,Medium
3938,2022-09-01,2024-03-09,Standard,WA,26,Medium
3939,2022-03-23,2022-09-27,Standard,NY,67,Medium
3940,2022-04-05,,Standard,FL,56,Medium
3941,2023-08-26,,Standard,GA,67,Medium
3942,2022-04-17,2023-01-21,Standard,NY,30,High
3943,2022-01-05,2022-04-16,Platinum,TX,36,Low
3944,2023-06-19,,Gold,TX,33,Low
3945,2023-07-12,,Standard,TX,71,Medium
3946,2021-05-17,,Gold,WA,40,Medium
3947,2022-01-02,,Standard,TX,24,Medium
3948,2023-07-01,,Gold,MA,40,High
3949,2021-07-03,,Standard,MA,42,Low
3950,2022-04-17,,Gold,MA,49,Low
3951,2022-10-16,,Standard,TX,36,Low
3952,2023-01-19,,Standard,MA,63,High
3953,2022-06-21,2024-05-13,Gold,NC,67,Low
3954,2023-03-13,2023-07-10,Standard,AZ,63,Medium
3955,2023-07-09,,Standard,AZ,43,Medium
3956,2022-05-25,,Standard,TX,50,Medium
3957,2022-09-22,,Gold,IL,50,Low
3958,2023-09-29,2025-12-21,Standard,WA,63,Medium
3959,2023-07-05,,Standard,GA,23,Medium
3960,2023-10-31,,Platinum,WA,44,High
3961,2021-06-01,2021-10-06,Standard,NC,69,High
3962,2023-10-26,,Standard,WA,57,Medium
3963,2022-04-09,,Gold,NC,33,High
3964,2021-09-28,,Gold,NC,62,Low
3965,2022-04-05,,Platinum,WA,52,Medium
3966,2021-04-15,,Standard,GA,57,Medium
3967,2021-06-11,,Standard,NC,32,Medium
3968,2021-12-17,,Gold,MA,28,Low
3969,2022-03-10,,Gold,CA,44,Medium
3970,2023-05-02,,Gold,CA,64,Low
3971,2021-05-20,,Standard,FL,36,Medium
3972,2021-03-28,2023-01-18,Standard,TX,52,Low
3973,2021-07-02,,Standard,NY,54,Medium
3974,2022-01-03,,Platinum,MA,55,Medium
3975,2021-05-09,,Standard,MA,52,Medium
3976,2022-11-01,,Standard,NY,70,Medium
3977,2021-05-29,2022-06-16,Standard,TX,37,Low
3978,2023-09-12,,Standard,CA,22,Low
3979,2023-05-02,2024-07-24,Standard,GA,46,Medium
3980,2022-09-20,2024-10-03,Gold,NC,74,High
3981,2022-03-22,,Standard,NY,64,Medium
3982,2023-06-03,2024-02-27,Standard,GA,37,Medium
3983,2021-10-21,,Standard,FL,58,High
3984,2021-09-07,,Gold,NC,69,High
3985,2023-05-28,,Platinum,WA,22,Medium
3986,2023-08-06,,Gold,MA,28,Medium
3987,2023-09-02,2026-02-04,Gold,NC,66,High
3988,2023-11-15,2024-06-03,Standard,WA,26,High
3989,2023-02-28,,Gold,CA,29,Medium
3990,2023-09-11,,Platinum,WA,21,Medium
3991,2023-06-08,,Standard,WA,25,Medium
3992,2023-06-09,,Standard,IL,59,Medium
3993,2021-03-11,2023-06-20,Platinum,NY,29,High
3994,2022-09-17,,Gold,NC,34,Medium
3995,2023-05-25,,Standard,NY,47,Low
3996,2022-04-16,2023-10-01,Platinum,NC,29,Low
3997,2021-04-01,2021-07-20,Standard,MA,56,High
3998,2022-06-14,2023-02-03,Standard,AZ,49,Medium
3999,2022-10-23,2024-06-02,Gold,NY,40,Medium
4000,2023-01-09,,Standard,NY,35,Low
4001,2022-12-27,2023-08-19,Gold,MA,56,Medium
4002,2023-05-22,2024-11-02,Standard,NC,23,Low
4003,2021-07-11,2022-12-03,Standard,MA,73,Medium
4004,2021-05-18,,Standard,GA,43,Medium
4005,2021-12-11,,Standard,WA,74,Medium
4006,2023-10-06,2024-11-14,Standard,MA,66,High
4007,2022-05-18,,Platinum,NC,29,Low
4008,2021-07-22,2022-04-03,Standard,CA,50,Low
4009,2022-07-27,,Standard,MA,39,Low
4010,2021-07-11,2023-07-22,Standard,TX,58,Low
4011,2021-01-05,,Gold,MA,23,Low
4012,2021-11-07,,Standard,NY,70,Medium
4013,2022-07-03,,Standard,GA,68,Medium
4014,2021-02-25,2021-12-14,Standard,IL,23,High
4015,2022-03-19,,Standard,MA,54,Low
4016,2023-05-20,,Standard,AZ,22,Medium
4017,2022-08-08,2024-03-15,Gold,TX,47,High
4018,2023-01-22,,Platinum,CA,43,Low
4019,2021-12-26,2024-04-19,Standard,MA,62,Medium
4020,2023-03-30,2025-03-13,Gold,WA,52,Medium
4021,2021-01-30,2022-08-10,Platinum,WA,67,Medium
4022,2021-04-18,,Platinum,TX,55,Medium
4023,2023-04-24,,Platinum,NY,60,Medium
4024,2022-12-18,,Gold,FL,38,Medium
4025,2023-06-10,2025-08-20,Standard,NY,47,Medium
4026,2023-08-18,,Standard,TX,31,Low
4027,2023-06-12,2024-09-28,Standard,NY,59,High
4028,2023-01-02,,Gold,WA,39,Medium
4029,2022-08-29,,Standard,GA,45,Medium
4030,2022-04-02,2023-05-10,Standard,FL,27,High
4031,2022-09-07,,Standard,WA,51,Medium
4032,2022-11-29,,Gold,CA,22,Low
4033,2022-11-05,,Gold,WA,58,Medium
4034,2022-06-27,,Standard,NY,25,Medium
4035,2023-05-07,,Standard,GA,34,Medium
4036,2023-06-16,,Gold,FL,38,High
4037,2021-10-05,,Standard,MA,56,Low
4038,2022-07-06,2024-11-12,Standard,FL,24,Low
4039,2021-04-21,,Standard,WA,44,Medium
4040,2022-01-20,,Platinum,MA,33,Medium
4041,2023-01-31,2024-01-10,Standard,TX,41,Low
4042,2022-11-25,2023-03-17,Standard,NC,53,High
4043,2022-02-09,,Gold,WA,40,Low
4044,2021-01-22,,Standard,AZ,25,Low
4045,2022-11-09,,Standard,WA,44,High
4046,2022-09-03,2024-12-28,Standard,TX,55,Medium
4047,2021-01-08,,Platinum,FL,50,High
4048,2022-12-03,2024-02-04,Standard,CA,48,Low
4049,2022-06-13,,Gold,MA,73,Low
4050,2022-08-25,,Platinum,AZ,71,Medium
4051,2022-10-19,2024-05-23,Gold,NC,65,High
4052,2021-06-15,,Gold,TX,27,Medium
4053,2023-04-29,,Gold,NC,62,Low
4054,2022-05-11,,Platinum,IL,55,Medium
4055,2022-08-13,,Platinum,AZ,50,Low
4056,2022-03-05,,Platinum,AZ,54,High
4057,2023-02-13,,Gold,IL,59,Low
4058,2021-06-12,2023-02-02,Standard,AZ,29,High
4059,2022-01-01,2023-04-01,Standard,WA,73,Medium
4060,2021-03-13,2022-06-17,Standard,IL,32,Medium
4061,2022-10-17,,Platinum,FL,74,Medium
4062,2021-09-26,,Gold,IL,49,Low
4063,2022-02-19,,Standard,FL,30,High
4064,2023-10-13,,Standard,CA,47,Low
4065,2022-11-06,,Standard,NY,39,Medium
4066,2023-12-20,,Standard,AZ,33,Medium
4067,2021-01-06,,Gold,MA,62,High
4068,2023-09-09,,Standard,MA,57,Low
4069,2022-07-24,,Standard,NY,52,Medium
4070,2022-02-11,2023-12-31,Standard,GA,35,Medium
4071,2021-01-26,,Standard,WA,41,Medium
4072,2023-10-26,2024-08-29,Platinum,AZ,23,Low
4073,2023-09-13,2025-03-30,Standard,AZ,28,Medium
4074,2022-01-25,,Platinum,NY,26,Low
4075,2022-12-11,,Standard,FL,49,Medium
4076,2022-07-25,,Standard,WA,39,Medium
4077,2023-01-24,,Gold,TX,37,High
4078,2021-05-26,,Gold,MA,30,Medium
4079,2023-02-24,2024-07-20,Standard,TX,53,Medium
4080,2022-06-10,,Standard,IL,33,Low
4081,2021-01-13,,Standard,FL,47,Medium
4082,2023-06-22,,Gold,GA,62,High
4083,2022-01-19,,Standard,TX,32,Medium
4084,2022-07-10,,Standard,MA,22,Medium
4085,2023-06-06,2024-08-24,Gold,MA,30,Medium
4086,2021-01-19,,Standard,MA,41,Medium
4087,2022-07-29,,Standard,CA,43,Medium
4088,2023-01-21,,Standard,AZ,21,Low
4089,2023-10-01,2025-04-02,Platinum,TX,53,Medium
4090,2022-02-23,,Standard,IL,72,Low
4091,2022-02-23,,Platinum,TX,46,Medium
4092,2021-05-02,2022-12-15,Standard,IL,35,Medium
4093,2022-03-08,,Gold,MA,42,High
4094,2021-02-13,2021-06-09,Standard,WA,45,Low
4095,2022-01-16,,Standard,IL,21,Medium
4096,2021-05-25,,Gold,FL,46,Medium
4097,2021-12-29,,Gold,AZ,41,Low
4098,2023-12-10,,Gold,AZ,61,Medium
4099,2023-12-25,2026-06-03,Gold,CA,44,Low
4100,2021-12-21,,Standard,NC,59,Low
4101,2023-03-11,,Standard,TX,36,Low
4102,2023-04-06,2025-09-12,Standard,NY,52,Medium
4103,2022-02-02,,Gold,CA,36,High
4104,2023-05-30,,Standard,NY,33,Low
4105,2022-04-08,2023-02-14,Platinum,NC,62,High
4106,2023-03-19,2025-05-06,Standard,AZ,52,Medium
4107,2021-07-06,2022-02-28,Gold,FL,70,Medium
4108,2023-01-02,,Standard,MA,61,Medium
4109,2022-03-05,,Standard,MA,64,High
4110,2023-05-08,,Gold,IL,44,Medium
4111,2021-08-25,,Standard,CA,33,High
4112,2023-02-10,,Platinum,NC,31,Medium
4113,2023-01-28,,Gold,FL,35,Low
4114,2021-05-16,2022-10-11,Standard,MA,30,High
4115,2023-03-03,,Gold,IL,62,High
4116,2021-06-20,,Gold,TX,61,Low
4117,2021-06-08,,Gold,AZ,23,High
4118,2021-07-20,,Standard,TX,36,Medium
4119,2023-08-20,,Standard,AZ,64,High
4120,2022-08-06,,Gold,TX,37,High
4121,2023-05-26,2025-08-31,Gold,IL,45,High
4122,2022-01-06,,Standard,FL,50,High
4123,2021-04-13,2022-06-27,Standard,CA,67,Low
4124,2023-09-29,,Standard,AZ,55,Low
4125,2023-09-03,2024-06-04,Standard,NC,57,Low
4126,2023-03-09,2024-07-25,Gold,NY,33,Low
4127,2022-10-20,,Gold,FL,44,Medium
4128,2023-06-01,,Standard,FL,58,Medium
4129,2023-01-03,2025-06-16,Gold,IL,46,Medium
4130,2022-02-27,,Standard,NY,29,Medium
4131,2022-07-26,,Gold,GA,39,High
4132,2021-06-20,2022-11-20,Standard,FL,48,Medium
4133,2021-06-22,,Standard,NC,27,Medium
4134,2022-10-25,,Gold,FL,65,Low
4135,2022-03-29,,Standard,WA,42,Low
4136,2021-12-16,,Standard,AZ,50,Medium
4137,2022-05-09,,Standard,MA,57,Medium
4138,2022-09-12,,Standard,FL,36,Medium
4139,2023-10-25,2024-03-03,Standard,FL,56,Medium
4140,2023-07-08,2024-11-01,Standard,IL,25,Medium
4141,2021-01-06,,Platinum,NC,49,Low
4142,2021-10-15,,Gold,IL,72,Medium
4143,2022-08-31,,Standard,CA,71,Low
4144,2022-04-02,2024-06-02,Gold,AZ,43,Medium
4145,2023-10-27,2024-04-12,Standard,NC,26,High
4146,2022-09-16,,Standard,IL,56,Low
4147,2022-01-11,,Standard,NY,53,Medium
4148,2022-03-23,2024-06-06,Standard,NY,69,Medium
4149,2023-04-15,,Gold,FL,61,Medium
4150,2023-03-22,,Standard,MA,36,Low
4151,2023-08-17,,Gold,IL,54,High
4152,2023-04-29,,Standard,CA,63,Low
4153,2023-03-20,,Standard,IL,46,Medium
4154,2023-09-06,,Gold,IL,57,Medium
4155,2022-02-20,,Standard,WA,33,Low
4156,2022-12-27,,Standard,MA,72,Medium
4157,2022-03-30,,Standard,IL,37,Low
4158,2021-05-30,,Standard,TX,52,Medium
4159,2023-01-29,,Platinum,TX,52,Low
4160,2023-02-18,,Standard,FL,48,High
4161,2023-08-31,,Standard,CA,49,Low
4162,2023-02-02,,Gold,MA,45,High
4163,2023-09-29,2026-02-24,Standard,CA,67,High
4164,2021-03-17,2023-08-07,Standard,NY,42,Medium
4165,2022-08-22,,Standard,NC,47,Medium
4166,2021-08-13,,Standard,MA,64,Medium
4167,2021-04-23,,Standard,WA,58,High
4168,2021-09-08,,Standard,MA,40,Medium
4169,2023-04-21,,Gold,IL,65,High
4170,2022-12-15,,Standard,AZ,70,Medium
4171,2021-05-05,2023-01-28,Standard,WA,44,High
4172,2023-12-29,,Standard,FL,67,Medium
4173,2023-12-07,,Standard,CA,67,High
4174,2023-06-03,2024-11-23,Platinum,TX,28,Low
4175,2021-01-30,,Standard,WA,71,Medium
4176,2021-10-08,,Standard,FL,34,Medium
4177,2023-07-13,2025-01-26,Standard,NY,59,Medium
4178,2022-01-03,2022-08-22,Standard,MA,34,Medium
4179,2022-05-10,,Gold,MA,25,Medium
4180,2023-11-15,,Standard,TX,67,Low
4181,2022-12-19,2023-11-24,Standard,AZ,41,Medium
4182,2023-10-14,2024-10-31,Standard,CA,35,Medium
4183,2022-08-29,,Standard,NC,56,Medium
4184,2022-01-10,,Standard,MA,53,Medium
4185,2022-10-01,,Standard,NC,37,Low
4186,2023-11-15,2025-10-14,Platinum,CA,40,Low
4187,2021-04-26,,Standard,NY,21,Medium
4188,2021-02-17,,Platinum,NY,36,High
4189,2021-04-09,,Standard,NC,65,Medium
4190,2022-02-09,,Gold,TX,38,High
4191,2022-11-16,,Standard,NC,30,Medium
4192,2023-06-22,,Gold,IL,43,Medium
4193,2022-05-18,,Standard,FL,38,Medium
4194,2023-06-13,,Standard,WA,69,High
4195,2021-09-15,,Gold,TX,29,Medium
4196,2023-04-24,,Standard,FL,66,Medium
4197,2021-05-01,,Standard,MA,73,Low
4198,2023-03-21,2023-11-01,Standard,CA,50,High
4199,2023-09-05,,Standard,NY,33,Medium
4200,2021-02-23,2022-09-19,Standard,CA,72,High
4201,2023-10-16,,Standard,TX,72,Low
4202,2023-02-23,2025-07-20,Standard,GA,51,Low
4203,2021-08-29,,Standard,NC,66,Medium
4204,2022-04-28,,Standard,IL,63,Medium
4205,2023-10-10,,Standard,FL,33,High
4206,2021-07-06,,Standard,FL,52,Medium
4207,2022-10-18,,Platinum,AZ,37,Low
4208,2021-09-19,,Standard,NY,23,Medium
4209,2023-08-11,,Platinum,FL,21,Medium
4210,2022-05-06,2023-06-11,Gold,TX,73,Medium
4211,2022-03-07,,Platinum,WA,25,High
4212,2021-08-27,,Gold,GA,52,Low
4213,2021-10-31,2023-08-06,Gold,FL,45,Medium
4214,2021-10-25,,Standard,WA,65,Medium
4215,2021-03-17,,Standard,FL,25,Low
4216,2023-09-26,,Standard,TX,57,Medium
4217,2022-10-04,,Platinum,WA,43,Medium
4218,2023-04-07,,Platinum,MA,32,Medium
4219,2021-10-10,2023-10-01,Gold,FL,54,Medium
4220,2022-08-14,2024-11-12,Gold,MA,43,Low
4221,2021-03-13,,Platinum,AZ,36,High
4222,2022-12-04,2023-04-18,Standard,NY,69,Medium
4223,2022-07-29,2023-06-19,Gold,TX,25,Medium
4224,2023-09-27,,Standard,IL,64,Medium
4225,2023-06-11,,Standard,TX,67,Low
4226,2021-01-12,,Standard,NC,48,Medium
4227,2021-05-21,,Standard,IL,26,High
4228,2021-01-17,,Gold,NC,33,High
4229,2023-12-23,,Standard,WA,63,Medium
4230,2021-09-10,,Gold,AZ,50,Low
4231,2022-04-10,,Standard,WA,46,Medium
4232,2022-01-11,,Standard,FL,37,Medium
4233,2023-09-08,,Gold,NY,29,High
4234,2022-06-04,2022-10-19,Gold,TX,36,Low
4235,2021-03-31,,Standard,CA,69,Low
4236,2022-12-21,,Standard,TX,72,Medium
4237,2023-03-15,,Standard,TX,38,Low
4238,2023-03-07,,Platinum,IL,33,High
4239,2022-09-22,,Gold,GA,49,Medium
4240,2021-03-17,2021-12-29,Standard,CA,63,High
4241,2023-07-15,2024-01-04,Standard,FL,65,Low
4242,2022-02-04,,Gold,NC,44,Medium
4243,2023-08-28,,Gold,MA,65,Medium
4244,2023-12-31,2025-09-23,Gold,NC,64,Medium
4245,2023-03-08,,Standard,NY,66,Medium
4246,2021-07-14,2022-03-21,Gold,AZ,33,Medium
4247,2021-08-16,,Gold,NY,45,High
4248,2022-04-06,2023-09-05,Gold,AZ,61,Low
4249,2022-09-10,,Standard,TX,66,High
4250,2023-11-11,,Gold,IL,21,High
4251,2021-03-05,,Gold,FL,29,Medium
4252,2021-06-14,,Gold,GA,24,Medium
4253,2021-01-27,,Standard,NY,48,Low
4254,2023-10-09,,Standard,IL,32,Medium
4255,2021-10-12,,Standard,NC,44,Medium
4256,2021-10-08,,Standard,GA,66,Medium
4257,2023-04-18,,Standard,WA,29,Medium
4258,2023-04-11,,Standard,TX,55,High
4259,2023-07-07,,Standard,CA,58,Medium
4260,2021-08-12,2022-01-19,Gold,CA,55,High
4261,2023-02-23,,Standard,MA,53,Medium
4262,2023-08-23,2025-04-23,Standard,TX,74,Medium
4263,2023-08-08,2023-12-27,Gold,MA,73,Medium
4264,2023-11-20,2024-04-02,Standard,CA,55,Medium
4265,2021-02-14,2022-03-03,Standard,FL,66,Low
4266,2022-04-16,2023-10-22,Standard,NC,40,Low
4267,2021-02-03,,Standard,FL,22,Medium
4268,2022-10-15,2024-07-15,Standard,IL,64,High
4269,2023-04-10,,Standard,NC,46,Medium
4270,2021-08-09,2022-11-21,Platinum,CA,62,Low
4271,2022-06-18,,Standard,MA,33,Medium
4272,2022-11-23,,Standard,TX,50,Medium
4273,2023-07-21,,Gold,TX,72,Medium
4274,2023-04-21,,Standard,AZ,52,High
4275,2023-10-08,,Standard,GA,56,Medium
4276,2022-08-05,,Gold,WA,39,Medium
4277,2021-08-27,2023-12-07,Standard,CA,42,Medium
4278,2022-03-17,,Platinum,CA,21,Medium
4279,2021-05-28,,Standard,MA,31,Medium
4280,2023-10-30,,Gold,AZ,46,Medium
4281,2022-01-23,,Standard,NY,68,Medium
4282,2023-12-10,,Standard,GA,39,Medium
4283,2023-07-05,,Gold,FL,39,Low
4284,2022-09-30,,Platinum,FL,32,Low
4285,2021-10-05,,Gold,NY,23,Low
4286,2023-09-16,2025-04-05,Gold,AZ,38,High
4287,2022-08-12,,Platinum,GA,69,Low
4288,2022-10-11,,Standard,CA,25,Medium
4289,2022-09-10,2023-08-27,Standard,TX,68,Medium
4290,2021-05-15,2023-03-15,Standard,CA,44,Medium
4291,2022-08-03,,Gold,FL,34,Medium
4292,2022-05-05,,Gold,NC,71,Medium
4293,2022-04-23,2023-01-16,Gold,MA,58,Medium
4294,2022-01-19,,Platinum,MA,23,Low
4295,2021-06-12,2022-09-01,Gold,WA,26,Medium
4296,2022-03-17,,Standard,IL,32,High
4297,2022-02-19,,Standard,FL,72,High
4298,2021-10-15,,Platinum,AZ,31,Medium
4299,2021-07-06,,Standard,MA,59,High
4300,2021-05-10,,Standard,NC,46,High
4301,2021-07-13,,Standard,CA,21,Medium
4302,2021-11-12,2023-04-04,Standard,WA,36,Medium
4303,2021-05-24,,Gold,TX,68,Medium
4304,2021-01-16,,Standard,FL,69,High
4305,2022-02-27,,Platinum,IL,67,Medium
4306,2021-09-02,,Standard,AZ,73,High
4307,2023-07-16,2025-09-10,Gold,WA,29,Low
4308,2021-05-09,2022-02-23,Gold,TX,25,Low
4309,2023-06-26,2023-10-06,Gold,IL,72,Medium
4310,2023-06-06,,Platinum,IL,28,Low
4311,2021-12-07,,Standard,WA,41,High
4312,2021-01-04,,Standard,CA,53,Low
4313,2021-11-02,,Standard,AZ,59,Medium
4314,2023-06-27,,Gold,NY,63,Low
4315,2022-08-30,,Platinum,IL,40,Low
4316,2023-09-19,2025-03-04,Standard,MA,73,Low
4317,2021-11-17,,Gold,NY,65,High
4318,2022-07-13,2024-10-05,Standard,NC,42,Medium
4319,2022-09-10,2024-12-09,Standard,WA,33,Medium
4320,2022-12-12,,Gold,IL,59,High
4321,2022-06-15,,Standard,MA,31,High
4322,2022-02-14,,Standard,NC,38,Medium
4323,2023-03-29,,Gold,NY,50,Medium
4324,2022-05-08,,Gold,TX,53,Medium
4325,2021-01-12,,Standard,FL,64,Low
4326,2021-07-14,,Gold,NY,23,Low
4327,2022-05-05,,Standard,FL,21,Medium
4328,2023-03-06,,Standard,MA,56,Low
4329,2023-05-31,2024-06-09,Gold,IL,26,High
4330,2021-07-01,,Standard,FL,57,High
4331,2023-08-20,,Standard,WA,49,Low
4332,2022-10-18,,Standard,MA,31,High
4333,2022-11-25,,Gold,IL,72,Medium
4334,2021-01-30,,Standard,MA,33,Medium
4335,2023-02-17,2025-06-11,Standard,NY,31,Medium
4336,2022-03-20,,Standard,MA,58,Low
4337,2021-10-25,,Standard,NY,71,Low
4338,2023-03-19,2024-02-29,Standard,WA,45,Medium
4339,2023-04-25,,Standard,AZ,35,Medium
4340,2023-10-13,,Gold,WA,73,Low
4341,2022-07-08,2024-04-27,Gold,NC,33,Medium
4342,2021-10-30,,Gold,NY,62,High
4343,2022-02-25,,Standard,IL,53,Medium
4344,2021-07-04,,Standard,GA,33,Medium
4345,2022-04-13,,Standard,AZ,58,Medium
4346,2023-01-24,2024-10-22,Standard,WA,73,Medium
4347,2021-12-29,2023-07-31,Standard,GA,44,Low
4348,2021-12-02,,Gold,TX,40,High
4349,2021-06-11,,Standard,GA,64,High
4350,2021-01-12,,Standard,NC,37,Low
4351,2022-08-11,,Standard,NC,70,Medium
4352,2021-07-20,,Standard,WA,44,Medium
4353,2022-06-06,,Platinum,GA,46,Low
4354,2022-05-20,2023-12-28,Standard,FL,60,Low
4355,2023-02-27,2025-05-01,Gold,IL,52,Low
4356,2023-11-29,2025-01-24,Standard,TX,49,High
4357,2021-03-01,,Gold,NY,34,Low
4358,2022-08-01,2024-05-13,Standard,CA,57,Medium
4359,2021-11-17,,Platinum,FL,42,Low
4360,2023-07-12,,Standard,TX,54,Medium
4361,2022-07-23,,Standard,TX,47,High
4362,2022-06-11,,Standard,CA,48,Medium
4363,2022-06-08,,Standard,NC,42,Low
4364,2022-09-05,,Standard,TX,63,Medium
4365,2021-05-05,,Gold,FL,23,Medium
4366,2023-05-21,,Standard,WA,42,Medium
4367,2021-10-07,,Standard,MA,68,Medium
4368,2023-07-06,,Gold,MA,41,Low
4369,2022-09-14,,Standard,MA,36,Low
4370,2023-04-26,,Standard,FL,29,Low
4371,2022-11-05,,Platinum,IL,33,High
4372,2021-11-10,,Platinum,NY,30,Medium
4373,2021-11-28,,Gold,CA,69,Medium
4374,2021-02-05,,Gold,AZ,41,High
4375,2023-11-12,,Standard,NC,69,High
4376,2021-07-25,,Platinum,MA,62,Low
4377,2022-10-01,,Standard,GA,60,Low
4378,2023-04-28,,Standard,NC,27,High
4379,2022-03-16,,Gold,FL,66,High
4380,2022-12-30,2023-04-30,Standard,IL,42,Medium
4381,2023-07-30,,Standard,IL,38,High
4382,2021-06-13,,Standard,MA,41,Low
4383,2021-05-28,2023-04-27,Standard,GA,71,Low
4384,2021-10-21,,Standard,AZ,70,Medium
4385,2021-07-14,,Standard,MA,34,High
4386,2022-10-25,,Standard,CA,30,Medium
4387,2022-04-25,,Standard,NC,53,Medium
4388,2021-05-03,,Standard,WA,29,Low
4389,2022-11-30,,Standard,NC,38,Medium
4390,2023-08-23,,Platinum,GA,33,High
4391,2022-10-23,2023-03-04,Standard,MA,37,Low
4392,2022-12-11,,Gold,CA,43,Medium
4393,2022-01-31,,Standard,GA,45,Medium
4394,2023-07-01,,Standard,NY,74,Medium
4395,2023-10-02,,Standard,GA,36,High
4396,2021-11-13,,Standard,FL,44,Medium
4397,2022-11-12,,Standard,GA,51,Medium
4398,2022-05-10,,Standard,AZ,31,Low
4399,2022-07-10,,Standard,MA,43,Medium
4400,2022-09-02,,Standard,FL,61,Medium
4401,2021-04-19,,Gold,GA,59,Low
4402,2022-01-07,2023-03-23,Platinum,FL,42,High
4403,2023-05-05,,Standard,CA,53,Medium
4404,2022-09-08,2023-11-05,Gold,WA,61,Low
4405,2023-02-07,2024-11-16,Gold,FL,62,Low
4406,2021-07-25,,Standard,NC,68,Low
4407,2023-04-27,,Gold,NY,73,Medium
4408,2021-02-12,,Platinum,IL,38,High
4409,2023-05-15,,Standard,NY,34,Medium
4410,2023-02-24,,Gold,GA,48,Low
