payment_id,customer_id,payment_date,payment_amount,payment_type
11040,1099,2022-08-10,1924.17,Partial
11041,1669,2022-01-03,353.75,Minimum
11042,1950,2024-01-13,1990.87,Partial
11043,4927,2024-06-20,272.84,Full
11044,3337,2023-11-30,515.28,Minimum
11045,4089,2022-07-08,1988.54,Partial
11046,4887,2024-11-20,1083.2,Minimum
11047,1595,2022-03-22,561.96,Partial
11048,1962,2023-11-12,1762.47,Full
11049,3671,2022-06-06,1708.82,Minimum
11050,3736,2024-11-14,1739.01,Minimum
11051,202,2022-07-15,349.36,Partial
11052,918,2022-12-18,943.41,Full
11053,1205,2024-07-16,1609.0,Minimum
11054,2894,2023-02-17,740.5,Partial
11055,1046,2022-12-20,1001.21,Full
11056,4968,2025-01-01,740.24,Minimum
11057,329,2024-01-10,112.51,Minimum
11058,3130,2022-03-24,862.17,Partial
11059,3687,2024-09-30,1841.92,Full
11060,3938,2023-07-21,326.13,Full
11061,2214,2024-10-07,968.7,Minimum
11062,4084,2022-11-06,577.84,Full
11063,291,2024-11-24,1497.71,Partial
11064,2344,2023-03-20,1627.53,Minimum
11065,2927,2024-09-24,1648.72,Full
11066,3104,2022-11-07,945.69,Minimum
11067,2586,2024-01-09,630.09,Full
11068,3706,2022-01-13,1080.54,Minimum
11069,49,2022-04-09,1618.05,Partial
11070,558,2023-04-04,1211.81,Full
11071,556,2023-10-17,86.64,Full
11072,3239,2024-08-14,1042.23,Minimum
11073,201,2024-02-21,308.01,Partial
11074,3155,2024-11-20,1490.55,Minimum
11075,1599,2022-07-08,678.78,Full
11076,4728,2023-03-22,506.75,Partial
11077,4330,2024-08-11,1841.63,Partial
11078,4346,2023-08-02,563.22,Minimum
11079,362,2022-05-20,1269.27,Minimum
11080,3247,2023-12-01,1653.85,Partial
11081,2995,2023-08-20,1004.51,Minimum
11082,1095,2022-09-15,936.8,Full
11083,2706,2023-03-19,1978.36,Minimum
11084,996,2023-09-26,486.7,Full
11085,2785,2024-08-24,997.3,Full
11086,628,2024-04-26,751.38,Full
11087,4862,2023-03-20,571.84,Minimum
11088,4004,2022-08-17,122.63,Minimum
11089,2707,2023-12-06,1047.09,Minimum
11090,1462,2022-07-06,1379.57,Minimum
11091,2380,2023-05-07,945.8,Full
11092,2909,2024-08-02,242.36,Full
11093,95,2022-09-21,321.49,Partial
11094,3902,2024-07-04,736.18,Partial
11095,1200,2022-08-09,1391.6,Partial
11096,4352,2024-09-04,1402.67,Partial
11097,636,2023-11-11,1443.2,Full
11098,4874,2024-05-19,1003.8,Full
11099,1574,2024-06-04,1731.72,Partial
11100,157,2022-05-20,483.7,Minimum
11101,4089,2022-07-30,1736.86,Partial
11102,4088,2022-04-24,1253.57,Partial
11103,3820,2024-04-12,847.4,Partial
11104,1919,2024-06-21,1569.97,Minimum
11105,872,2023-11-29,1387.14,Minimum
11106,1066,2022-04-05,1061.09,Minimum
11107,519,2024-08-14,1390.76,Minimum
11108,987,2022-12-18,675.28,Full
11109,114,2024-04-10,495.53,Full
11110,492,2023-07-06,183.59,Partial
11111,3950,2023-08-12,665.92,Full
11112,4602,2022-03-17,597.63,Minimum
11113,3241,2023-02-28,252.13,Minimum
11114,4115,2022-09-17,866.71,Minimum
11115,4152,2022-03-30,1618.09,Full
11116,1089,2022-06-24,1649.76,Full
11117,237,2023-11-04,194.89,Full
11118,807,2023-09-06,1424.19,Full
11119,3815,2024-10-05,1800.23,Minimum
11120,4855,2024-07-09,42.81,Minimum
11121,795,2023-10-27,1352.49,Partial
11122,140,2022-03-12,1993.78,Minimum
11123,2116,2023-01-28,1250.91,Minimum
11124,3023,2024-01-29,340.82,Minimum
11125,4088,2023-02-23,824.68,Full
11126,2998,2022-10-22,49.96,Full
11127,1785,2024-06-05,1244.47,Partial
11128,1222,2023-01-21,1867.25,Minimum
11129,2698,2022-01-28,1293.68,Minimum
11130,134,2024-12-10,964.26,Partial
11131,4519,2023-06-08,512.95,Partial
11132,1858,2024-08-12,739.95,Full
11133,1573,2022-10-26,56.82,Full
11134,1480,2023-01-04,825.33,Partial
11135,3180,2024-05-27,312.71,Full
11136,4005,2022-11-01,1208.47,Full
11137,912,2023-03-15,1205.67,Partial
11138,1970,2024-12-23,723.07,Minimum
11139,471,2022-05-06,1557.74,Minimum
11140,1085,2024-06-17,1624.18,Minimum
11141,2168,2022-01-28,828.91,Minimum
11142,4918,2024-11-08,273.12,Full
11143,1826,2024-05-13,1503.05,Partial
11144,4206,2023-01-23,1001.92,Full
11145,1974,2023-03-17,1605.26,Partial
11146,417,2024-12-04,500.62,Partial
11147,1171,2022-04-26,1114.8,Full
11148,1094,2022-12-13,268.09,Minimum
11149,4569,2023-01-05,1276.39,Partial
11150,523,2023-12-09,1372.29,Partial
11151,1239,2022-12-20,1899.76,Minimum
11152,4916,2024-08-24,1647.49,Partial
11153,1509,2024-01-14,389.09,Minimum
11154,1271,2022-01-30,1029.49,Minimum
11155,1866,2024-09-30,1929.73,Partial
11156,318,2024-09-19,415.28,Partial
11157,1000,2024-01-11,321.65,Minimum
11158,4034,2024-04-19,646.69,Minimum
11159,972,2022-10-20,1734.74,Minimum
11160,3445,2023-08-30,716.76,Minimum
11161,2331,2022-03-30,1484.01,Full
11162,3953,2024-12-26,858.12,Full
11163,2302,2024-03-15,1272.28,Full
11164,256,2024-03-10,491.23,Minimum
11165,3154,2023-06-21,1021.92,Minimum
11166,1196,2024-03-29,208.54,Full
11167,1961,2024-01-07,1248.51,Full
11168,2831,2023-06-22,922.97,Minimum
11169,411,2022-02-16,395.36,Partial
11170,1416,2024-03-10,1091.91,Partial
11171,863,2022-10-19,603.12,Full
11172,2572,2023-01-29,575.83,Full
11173,4430,2024-03-26,436.61,Full
11174,101,2022-07-14,1633.18,Minimum
11175,3540,2024-04-20,1729.11,Minimum
11176,2729,2022-01-20,1278.36,Minimum
11177,3720,2024-06-29,1265.07,Full
11178,4478,2022-12-02,787.62,Full
11179,3460,2022-01-29,1836.3,Minimum
11180,4621,2023-01-02,1891.04,Minimum
11181,2305,2023-06-22,1371.58,Full
11182,1692,2022-10-20,682.03,Full
11183,1505,2024-04-01,1408.57,Full
11184,3543,2024-05-27,989.26,Partial
11185,3046,2024-11-07,383.81,Minimum
11186,2069,2024-05-19,370.7,Partial
11187,342,2023-04-23,418.75,Minimum
11188,2128,2022-03-27,1383.33,Full
11189,3659,2022-12-30,1298.31,Full
11190,39,2022-05-08,508.94,Minimum
11191,3299,2023-06-23,1523.86,Minimum
11192,4471,2022-01-09,1913.37,Minimum
11193,4895,2024-01-28,40.08,Minimum
11194,2983,2024-09-23,355.86,Full
11195,3393,2024-10-01,1445.35,Full
11196,399,2022-10-08,1385.88,Partial
11197,480,2024-09-02,462.62,Minimum
11198,3417,2022-07-11,1581.99,Partial
11199,1555,2022-03-23,249.04,Full
11200,2673,2023-11-18,1154.59,Minimum
11201,4825,2024-05-21,1142.36,Minimum
11202,27,2023-01-28,1449.13,Partial
11203,680,2022-11-02,1713.04,Partial
11204,2133,2022-11-04,1724.16,Minimum
11205,1193,2023-03-17,1436.08,Minimum
11206,2221,2024-10-25,1703.44,Partial
11207,954,2024-07-28,1635.1,Full
11208,3307,2024-11-30,1803.93,Full
11209,2247,2022-05-24,303.78,Full
11210,1380,2022-01-30,193.9,Minimum
11211,1268,2022-05-05,1470.9,Minimum
11212,2866,2023-01-16,918.75,Minimum
11213,4483,2023-07-29,1670.69,Minimum
11214,295,2023-04-09,1067.24,Minimum
11215,2801,2024-01-14,1973.55,Partial
11216,1400,2022-10-06,208.74,Partial
11217,1418,2023-12-25,1187.09,Minimum
11218,1250,2023-06-06,991.38,Full
11219,4508,2023-03-07,407.92,Partial
11220,1589,2024-09-17,1671.22,Full
11221,4202,2023-03-05,1441.84,Minimum
11222,986,2024-07-09,585.53,Partial
11223,4602,2024-07-09,330.71,Partial
11224,165,2024-01-22,956.86,Partial
11225,1529,2024-07-04,212.24,Full
11226,1716,2024-09-29,298.72,Minimum
11227,2,2024-05-16,406.37,Partial
11228,1167,2022-01-10,297.5,Full
11229,2984,2024-03-19,1470.45,Full
11230,4594,2022-04-20,708.05,Full
11231,4182,2023-12-29,462.89,Full
11232,1133,2022-11-18,374.56,Partial
11233,2553,2022-03-15,1909.32,Full
11234,438,2022-09-09,741.41,Full
11235,2097,2022-04-07,1399.94,Minimum
11236,222,2023-12-03,85.98,Full
11237,3300,2023-08-27,1304.73,Minimum
11238,301,2024-06-27,1013.76,Full
11239,1422,2022-04-04,1502.13,Partial
11240,3411,2023-01-02,1022.98,Partial
11241,834,2023-09-30,858.88,Full
11242,2949,2022-07-27,1881.91,Partial
11243,4916,2022-02-22,254.54,Full
11244,3608,2022-12-20,1758.48,Partial
11245,3432,2023-09-30,1799.34,Partial
11246,1059,2023-08-31,1608.63,Full
11247,4411,2022-09-21,1551.29,Partial
11248,1108,2023-02-27,1878.16,Minimum
11249,1308,2023-03-05,1719.59,Minimum
11250,1368,2024-06-10,184.27,Partial
11251,1834,2023-02-09,1397.3,Full
11252,1080,2022-02-06,1816.32,Minimum
11253,2218,2024-08-25,456.68,Full
11254,2606,2022-01-06,1571.55,Minimum
11255,4735,2023-02-10,286.2,Full
11256,550,2022-09-08,511.88,Minimum
11257,3965,2022-07-17,328.3,Minimum
11258,3211,2024-10-28,70.72,Full
11259,4128,2023-10-27,30.16,Partial
11260,2625,2023-11-28,1432.37,Partial
11261,3552,2022-02-12,1310.32,Partial
11262,586,2022-10-25,1222.39,Partial
11263,1957,2022-01-12,341.46,Full
11264,1828,2023-07-22,777.95,Minimum
11265,2380,2023-06-29,1903.3,Minimum
11266,1364,2023-01-06,1915.92,Full
11267,3975,2023-09-26,1410.23,Partial
11268,3747,2023-08-10,647.34,Full
11269,1174,2024-04-07,1081.93,Minimum
11270,133,2022-02-25,83.75,Partial
11271,706,2024-02-15,1649.28,Partial
11272,3950,2023-05-22,1356.4,Partial
11273,1606,2023-11-22,962.18,Minimum
11274,2524,2022-01-06,536.65,Partial
11275,1751,2024-06-24,1685.29,Partial
11276,1761,2024-11-26,1804.65,Partial
11277,3025,2024-06-29,206.39,Minimum
11278,4954,2023-04-15,1913.13,Full
11279,1533,2023-05-22,540.24,Minimum
11280,4463,2024-07-14,1097.1,Minimum
11281,3843,2024-02-29,1446.08,Minimum
11282,3728,2023-06-23,574.02,Minimum
11283,1941,2023-06-29,1370.79,Full
11284,708,2024-01-01,708.26,Partial
11285,3702,2023-11-02,1953.88,Minimum
11286,655,2023-01-19,1558.13,Full
11287,1105,2022-04-24,1604.55,Full
11288,3285,2023-01-03,1221.18,Partial
11289,4571,2023-03-09,1927.46,Full
11290,1268,2022-03-25,1290.02,Minimum
11291,4618,2024-02-05,559.48,Full
11292,3495,2023-12-31,495.0,Partial
11293,3798,2024-07-20,1795.21,Full
11294,3427,2023-08-09,512.72,Partial
11295,517,2023-03-27,1915.43,Minimum
11296,4577,2023-09-24,1422.84,Partial
11297,3068,2023-04-15,101.26,Minimum
11298,2450,2023-01-15,125.62,Partial
11299,54,2022-02-13,283.13,Minimum
11300,3748,2022-07-29,1243.67,Minimum
11301,4033,2023-11-23,164.03,Minimum
11302,847,2022-07-19,1106.47,Partial
11303,1981,2022-02-24,1625.8,Minimum
11304,4344,2022-01-12,59.72,Minimum
11305,2212,2023-12-12,706.62,Partial
11306,1547,2022-07-28,895.76,Partial
11307,1821,2022-04-13,1144.47,Full
11308,3703,2022-04-03,1500.98,Partial
11309,3717,2024-05-04,714.03,Full
11310,4991,2023-06-30,1247.33,Full
11311,3034,2024-09-23,348.02,Minimum
11312,3617,2024-12-25,605.77,Full
11313,880,2023-10-25,1806.96,Full
11314,2072,2024-09-23,687.43,Full
11315,3237,2022-09-28,148.7,Partial
11316,1913,2023-11-04,601.38,Minimum
11317,681,2022-02-05,1040.54,Full
11318,3658,2022-06-24,1860.69,Minimum
11319,2412,2024-07-25,33.45,Partial
11320,4864,2022-06-19,338.4,Full
11321,1584,2024-12-11,1584.15,Minimum
11322,1455,2023-02-18,565.94,Partial
11323,2784,2023-09-19,500.11,Minimum
11324,2804,2023-07-19,1108.03,Full
11325,405,2023-09-21,1474.03,Minimum
11326,3419,2024-08-11,1350.87,Full
11327,2237,2022-01-08,1081.03,Minimum
11328,1130,2023-11-03,105.27,Partial
11329,1997,2024-03-09,149.74,Full
11330,4940,2022-12-12,257.79,Full
11331,477,2023-01-02,940.0,Partial
11332,2100,2024-03-23,918.61,Minimum
11333,4139,2022-05-11,1811.5,Minimum
11334,3047,2024-12-06,776.37,Partial
11335,1236,2023-03-19,541.23,Full
11336,4685,2022-11-30,354.54,Full
11337,4179,2022-02-13,1600.64,Minimum
11338,2594,2024-05-15,1328.51,Partial
11339,1703,2022-08-03,1441.23,Partial
11340,457,2023-03-14,1501.65,Partial
11341,3389,2022-08-14,137.03,Minimum
11342,1906,2022-11-06,1934.0,Full
11343,4275,2022-10-07,637.49,Partial
11344,984,2023-07-03,491.63,Minimum
11345,4955,2024-11-05,323.12,Full
11346,4065,2022-11-01,776.35,Partial
11347,2879,2022-10-14,71.17,Minimum
11348,3446,2022-06-01,913.84,Full
11349,3121,2023-10-09,869.62,Full
11350,116,2022-04-27,93.07,Full
11351,244,2022-07-31,1332.84,Minimum
11352,752,2023-03-23,764.73,Minimum
11353,4316,2022-11-10,1813.82,Full
11354,3691,2024-03-08,1138.63,Partial
11355,4121,2024-07-11,260.34,Minimum
11356,3555,2024-12-23,1119.18,Partial
11357,3727,2022-12-25,1276.34,Minimum
11358,2379,2024-12-08,1573.56,Partial
11359,1848,2023-11-12,136.36,Partial
11360,4129,2022-02-24,593.14,Partial
11361,4803,2023-06-29,182.56,Partial
11362,4461,2023-03-01,1078.12,Full
11363,4888,2024-04-25,1509.35,Full
11364,2555,2022-11-22,1818.55,Partial
11365,1054,2024-03-10,931.05,Minimum
11366,145,2022-11-12,368.42,Minimum
11367,2278,2023-02-14,1791.05,Partial
11368,1874,2023-05-03,76.16,Partial
11369,4570,2024-05-21,589.12,Minimum
11370,3144,2024-09-06,285.16,Minimum
11371,2153,2024-07-28,1921.14,Minimum
11372,3991,2022-11-29,657.28,Partial
11373,200,2023-04-22,557.22,Full
11374,2202,2024-07-18,424.73,Minimum
11375,2311,2022-05-11,716.69,Minimum
11376,284,2023-07-06,1316.37,Partial
11377,1536,2023-07-20,682.46,Partial
11378,2344,2024-05-08,371.42,Partial
11379,3455,2024-04-08,821.67,Partial
11380,2975,2023-06-29,413.84,Minimum
11381,761,2022-08-02,71.89,Full
11382,303,2022-07-26,983.82,Partial
11383,3109,2023-02-12,1116.82,Minimum
11384,4760,2022-01-10,745.77,Partial
11385,1288,2024-04-20,375.46,Partial
11386,3603,2023-05-07,456.48,Minimum
11387,4842,2023-12-25,1095.15,Full
11388,2556,2022-10-16,650.21,Minimum
11389,204,2022-04-29,1020.89,Minimum
11390,3778,2024-07-28,1941.85,Minimum
11391,4736,2024-11-25,402.06,Partial
11392,868,2023-08-04,1677.76,Partial
11393,3363,2022-08-31,1285.1,Minimum
11394,170,2024-08-15,1404.73,Full
11395,4016,2022-09-01,545.0,Full
11396,2925,2023-09-13,185.34,Minimum
11397,1005,2024-10-07,910.09,Full
11398,756,2024-08-04,684.63,Partial
11399,4171,2024-04-08,138.71,Partial
11400,430,2024-11-16,1475.59,Full
11401,165,2022-09-26,1992.72,Partial
11402,4167,2024-03-30,702.42,Full
11403,638,2022-10-08,1968.61,Partial
11404,3667,2023-08-06,1775.98,Full
11405,3842,2022-03-04,616.06,Minimum
11406,1736,2023-01-10,100.44,Minimum
11407,2148,2022-05-08,1996.69,Full
11408,1366,2022-07-10,1483.99,Minimum
11409,1659,2023-11-09,1163.38,Partial
11410,4467,2024-12-16,645.68,Partial
11411,2910,2023-02-26,1007.3,Full
11412,2362,2024-10-07,1014.83,Partial
11413,3766,2023-11-18,1350.74,Partial
11414,1565,2023-05-25,1308.16,Partial
11415,2057,2022-03-03,1878.37,Minimum
11416,2825,2024-05-16,1422.38,Partial
11417,3451,2022-04-02,1568.33,Partial
11418,1232,2023-07-27,1269.76,Partial
11419,1750,2023-11-12,822.59,Minimum
11420,3118,2024-06-19,1737.86,Full
11421,4517,2022-05-07,1968.24,Full
11422,3583,2022-03-02,138.51,Minimum
11423,2840,2024-05-10,1709.97,Full
11424,3742,2022-02-19,1808.28,Minimum
11425,2411,2022-05-20,1494.0,Minimum
11426,2355,2022-03-03,476.38,Minimum
11427,281,2024-10-04,1292.06,Full
11428,2123,2024-01-01,1331.77,Minimum
11429,1821,2023-08-30,1212.59,Minimum
11430,4281,2024-06-28,727.94,Minimum
11431,1020,2024-04-16,1795.45,Partial
11432,1649,2022-01-15,1429.98,Full
11433,2211,2022-02-11,1063.61,Minimum
11434,3548,2022-12-29,445.45,Minimum
11435,4408,2024-11-26,391.35,Partial
11436,1218,2024-08-14,1768.71,Partial
11437,3449,2023-06-14,703.36,Full
11438,1593,2023-06-10,1883.51,Partial
11439,41,2023-11-29,377.83,Partial
11440,3029,2022-02-11,56.06,Partial
11441,1303,2023-06-20,898.15,Minimum
11442,3966,2023-07-17,687.67,Full
11443,3178,2022-02-01,1944.09,Minimum
11444,2180,2022-07-25,1532.93,Minimum
11445,2890,2023-12-31,385.39,Full
11446,2922,2024-01-04,1317.23,Partial
11447,3808,2023-09-27,1626.76,Minimum
11448,342,2024-01-05,761.74,Minimum
11449,4657,2022-10-10,1678.58,Minimum
11450,272,2024-02-19,76.29,Minimum
11451,2157,2022-05-28,1909.84,Partial
11452,944,2022-07-26,972.4,Full
11453,3287,2022-11-06,676.58,Partial
11454,2881,2022-01-09,1382.22,Partial
11455,1682,2023-03-20,1803.58,Minimum
11456,1772,2023-04-14,1872.29,Partial
11457,806,2023-04-29,555.98,Minimum
11458,4654,2024-10-26,423.09,Partial
11459,2869,2022-02-23,246.5,Full
11460,2103,2022-01-12,1054.7,Full
11461,1172,2023-02-08,297.04,Partial
11462,3628,2022-02-19,1919.46,Partial
11463,1644,2022-02-25,777.26,Full
11464,1978,2022-10-06,1254.3,Partial
11465,713,2023-03-03,1461.94,Partial
11466,2737,2022-08-20,1296.29,Full
11467,359,2024-04-10,899.37,Partial
11468,801,2023-11-04,844.72,Partial
11469,2451,2023-12-13,1688.28,Partial
11470,4971,2022-05-29,375.77,Partial
11471,1788,2023-09-03,1277.05,Minimum
11472,3113,2022-01-21,1995.37,Minimum
11473,168,2023-07-12,402.78,Minimum
11474,1076,2023-10-12,491.48,Full
11475,2083,2022-03-22,1952.85,Full
11476,2667,2023-01-03,538.79,Partial
11477,3716,2023-12-06,156.94,Partial
11478,3902,2022-08-10,920.16,Minimum
11479,4,2023-02-24,29.28,Minimum
11480,2058,2023-10-05,1676.2,Partial
11481,1268,2024-08-07,938.27,Minimum
11482,406,2022-10-06,750.21,Full
11483,3761,2022-09-25,1084.08,Full
11484,1852,2023-01-24,343.41,Partial
11485,2576,2023-12-03,475.57,Full
11486,490,2022-12-18,643.32,Full
11487,3877,2022-12-04,250.55,Minimum
11488,2652,2023-02-16,873.41,Minimum
11489,2477,2022-09-14,1006.11,Minimum
11490,3191,2024-06-25,589.02,Partial
11491,1331,2023-07-07,387.94,Minimum
11492,3281,2024-01-14,1887.46,Partial
11493,4716,2022-12-22,1277.0,Partial
11494,1650,2023-05-24,407.86,Full
11495,1661,2022-07-09,309.02,Minimum
11496,3864,2024-08-16,1402.68,Full
11497,2708,2024-01-25,1286.28,Partial
11498,4841,2024-07-19,1547.22,Full
11499,642,2022-10-27,1410.98,Minimum
11500,602,2024-08-16,754.07,Full
11501,4859,2022-08-10,1928.76,Minimum
11502,2133,2022-01-07,1594.09,Partial
11503,4742,2023-11-27,1025.64,Minimum
11504,4460,2024-09-08,965.7,Minimum
11505,3264,2024-01-30,396.87,Minimum
11506,506,2024-11-20,1547.23,Full
11507,2623,2024-01-21,300.39,Minimum
11508,4743,2023-06-21,221.02,Full
11509,3588,2023-11-19,654.04,Partial
11510,1808,2023-03-23,239.55,Full
11511,3736,2023-03-27,511.37,Partial
11512,125,2022-12-15,934.58,Minimum
11513,2491,2022-03-22,465.45,Full
11514,824,2022-06-28,1854.14,Minimum
11515,2374,2023-07-12,1746.18,Full
11516,3801,2024-01-20,1830.16,Minimum
11517,2159,2024-08-26,495.14,Full
11518,2028,2022-04-22,86.67,Full
11519,4808,2023-04-21,1693.92,Full
11520,1549,2023-05-20,1184.95,Partial
11521,3989,2024-04-05,772.62,Partial
11522,3684,2022-01-26,1593.42,Full
11523,2743,2022-07-19,1686.19,Minimum
11524,281,2024-06-30,1118.2,Full
11525,1056,2023-03-21,1559.65,Partial
11526,4381,2023-03-30,988.29,Full
11527,1170,2024-02-12,726.79,Partial
11528,2588,2022-05-17,318.1,Minimum
11529,1251,2023-12-20,1207.47,Full
11530,4371,2024-08-19,535.32,Full
11531,115,2022-10-07,1455.81,Full
11532,323,2024-09-28,521.62,Full
11533,2137,2023-11-02,1393.31,Partial
11534,3174,2024-02-15,1167.68,Full
11535,2085,2022-07-11,1235.05,Minimum
11536,4694,2022-08-24,1925.99,Partial
11537,2673,2023-05-06,1175.79,Full
11538,2491,2023-12-04,474.23,Full
11539,4069,2023-05-27,1261.42,Minimum
11540,659,2024-11-14,1238.69,Full
11541,4584,2022-02-12,27.11,Full
11542,4573,2022-05-17,1945.0,Minimum
11543,3798,2023-08-02,1823.93,Full
11544,586,2024-03-22,401.5,Full
11545,1197,2024-01-03,1261.54,Full
11546,3947,2024-09-24,77.14,Full
11547,1749,2023-12-19,1116.68,Partial
11548,2497,2022-05-01,1740.46,Full
11549,879,2024-02-18,1418.92,Full
11550,3563,2023-11-06,1216.3,Full
11551,1461,2024-08-16,599.39,Full
11552,1661,2024-04-12,1129.45,Minimum
11553,2415,2023-06-24,721.54,Full
11554,4506,2022-05-16,1546.87,Full
11555,2505,2023-07-21,1905.86,Partial
11556,2334,2023-03-13,1666.15,Minimum
11557,3941,2024-02-23,602.96,Partial
11558,3182,2024-06-30,500.62,Full
11559,3860,2022-09-21,1988.42,Minimum
11560,198,2022-09-19,480.53,Minimum
11561,3044,2024-05-18,50.5,Partial
11562,1390,2024-04-22,930.13,Full
11563,2626,2024-11-18,528.39,Partial
11564,378,2022-02-28,620.33,Minimum
11565,4002,2023-12-06,1015.8,Partial
11566,4061,2023-06-18,83.88,Full
11567,522,2022-05-30,1143.16,Partial
11568,3168,2024-11-15,1195.51,Partial
11569,4017,2024-09-15,1457.42,Minimum
11570,2961,2024-01-14,878.17,Full
11571,3225,2024-10-10,1285.88,Minimum
11572,2875,2022-01-16,1003.14,Minimum
11573,3748,2023-09-29,1792.73,Partial
11574,2959,2022-10-27,1533.31,Minimum
11575,14,2024-07-09,224.77,Minimum
11576,2723,2023-03-28,1382.95,Minimum
11577,4435,2023-07-17,1793.7,Partial
11578,4647,2024-12-01,177.51,Minimum
11579,1706,2024-11-28,909.94,Minimum
11580,4110,2022-10-20,1453.87,Full
11581,3771,2022-12-04,1743.29,Minimum
11582,2435,2024-05-08,653.85,Minimum
11583,4752,2024-03-17,1015.76,Minimum
11584,1382,2024-04-19,430.01,Full
11585,1903,2022-04-17,487.21,Partial
11586,4223,2022-08-29,867.12,Minimum
11587,4190,2024-01-31,1410.42,Full
11588,766,2023-09-30,132.42,Partial
11589,3295,2024-04-22,441.78,Minimum
11590,989,2024-09-04,1196.69,Partial
11591,4139,2023-08-31,1266.28,Partial
11592,837,2024-05-11,639.83,Minimum
11593,4454,2023-12-16,854.87,Full
11594,4020,2024-09-04,1283.96,Minimum
11595,760,2024-09-15,598.67,Partial
11596,2570,2022-05-15,434.68,Partial
11597,3725,2022-07-10,735.12,Minimum
11598,4408,2024-02-18,332.39,Partial
11599,4221,2023-05-06,1352.09,Partial
11600,4851,2024-05-14,277.86,Minimum
11601,4311,2024-12-30,44.43,Partial
11602,4862,2023-05-29,663.71,Minimum
11603,1896,2023-06-09,1759.72,Minimum
11604,165,2024-09-28,400.81,Minimum
11605,4658,2024-02-25,1246.36,Full
11606,543,2023-01-15,1349.95,Minimum
11607,3042,2024-11-03,1791.2,Partial
11608,678,2023-01-22,602.26,Minimum
11609,2334,2024-10-06,933.06,Full
11610,4515,2022-03-09,1110.04,Minimum
11611,4615,2023-05-05,227.06,Full
11612,3232,2022-05-08,474.93,Full
11613,4855,2024-05-03,1756.19,Minimum
11614,4890,2022-11-12,306.76,Minimum
11615,3491,2023-04-18,204.12,Full
11616,1740,2024-03-20,1356.12,Partial
11617,610,2022-01-12,1338.31,Minimum
11618,3611,2022-04-10,1129.68,Minimum
11619,105,2023-10-08,981.11,Minimum
11620,3977,2024-08-10,485.59,Partial
11621,1850,2023-06-09,1038.67,Minimum
11622,2303,2024-10-05,56.96,Minimum
11623,4633,2022-07-23,851.02,Full
11624,4959,2024-02-02,339.4,Minimum
11625,1764,2024-08-17,1330.9,Full
11626,853,2023-05-06,50.26,Minimum
11627,4843,2023-05-13,1087.09,Full
11628,1088,2022-06-16,1872.5,Partial
11629,4665,2023-04-08,1357.94,Partial
11630,4302,2024-11-10,1423.8,Partial
11631,4640,2023-01-09,1472.56,Full
11632,1543,2023-12-19,189.99,Full
11633,4049,2023-03-16,879.84,Minimum
11634,4707,2023-11-23,412.48,Minimum
11635,2169,2023-03-16,841.21,Minimum
11636,1877,2022-08-22,1482.84,Full
11637,459,2022-02-17,247.13,Partial
11638,4707,2022-10-06,1070.74,Full
11639,386,2023-03-27,1373.34,Full
11640,1262,2023-07-25,648.85,Minimum
11641,2054,2024-12-09,1232.51,Full
11642,1093,2024-12-30,48.78,Partial
11643,4306,2023-04-10,809.05,Partial
11644,783,2024-05-06,211.08,Partial
11645,1395,2024-08-18,624.57,Partial
11646,1873,2024-02-22,67.18,Minimum
11647,811,2023-07-07,275.76,Partial
11648,4605,2023-05-24,949.81,Full
11649,4502,2022-11-21,811.05,Minimum
11650,4315,2023-06-07,1758.3,Partial
11651,3056,2023-06-09,384.14,Full
11652,2286,2022-09-09,630.83,Partial
11653,3781,2024-08-14,371.56,Partial
11654,4207,2024-07-19,1933.99,Partial
11655,1243,2023-03-30,1982.18,Full
11656,3693,2023-04-03,1258.21,Partial
11657,2991,2022-02-04,155.74,Partial
11658,4124,2024-06-29,670.41,Partial
11659,1144,2023-10-25,1601.95,Minimum
11660,4138,2024-05-10,1082.75,Minimum
11661,198,2023-12-24,1132.04,Partial
11662,4386,2022-02-02,1913.22,Full
11663,4294,2022-03-25,189.2,Full
11664,4410,2024-04-29,1844.64,Full
11665,1828,2024-11-24,1760.6,Partial
11666,3616,2024-07-04,638.64,Minimum
11667,1401,2022-11-09,694.94,Full
11668,2411,2023-08-15,359.74,Full
11669,2313,2022-01-14,167.65,Partial
11670,4114,2024-06-04,825.38,Partial
11671,3133,2022-11-25,541.36,Full
11672,4041,2022-02-09,967.43,Full
11673,3885,2024-06-11,1805.28,Partial
11674,3057,2022-09-24,77.88,Partial
11675,4954,2023-12-26,1081.41,Partial
11676,4526,2024-10-10,1014.77,Minimum
11677,1332,2024-10-12,1407.6,Partial
11678,3584,2022-01-13,1876.59,Minimum
11679,4905,2024-04-30,653.15,Partial
11680,682,2023-03-04,552.72,Minimum
11681,68,2024-10-12,505.36,Partial
11682,1150,2023-09-18,629.67,Full
11683,3983,2022-09-29,256.3,Partial
11684,1575,2022-11-24,28.62,Full
11685,2613,2023-01-08,396.98,Minimum
11686,3421,2023-02-01,1603.51,Partial
11687,3308,2023-03-05,1246.7,Partial
11688,2405,2023-07-06,963.95,Full
11689,1090,2023-11-28,1643.71,Full
11690,3337,2023-11-30,529.89,Minimum
11691,3887,2022-12-20,1556.24,Full
11692,3639,2024-04-12,151.0,Full
11693,690,2022-08-06,1624.78,Minimum
