transaction_id,customer_id,transaction_date,amount,category,merchant,state
22750,3411,2024-09-21,568.75,Gas,Shell,TX
22751,4025,2023-06-05,465.54,Groceries,Shell,CA
22752,563,2024-04-16,215.18,Gas,Delta,MA
22753,4027,2022-09-06,467.29,Groceries,Target,CA
22754,2972,2023-05-27,712.36,Groceries,Uber,NC
22755,345,2022-04-22,378.17,Retail,Target,FL
22756,2717,2024-11-07,558.38,Travel,Amazon,WA
22757,2679,2024-06-19,279.68,Dining,Amazon,WA
22758,1673,2023-12-08,571.53,Groceries,Amazon,MA
22759,3128,2022-07-18,694.29,Retail,Target,CA
22760,4894,2023-06-28,455.52,Online,Uber,GA
22761,3954,2022-08-11,312.0,Retail,Shell,AZ
22762,1120,2022-03-29,604.63,Travel,Walmart,WA
22763,1913,2024-08-22,765.11,Groceries,Uber,FL
22764,3003,2022-11-24,59.19,Retail,Uber,AZ
22765,2263,2024-04-01,415.54,Gas,Delta,GA
22766,743,2022-04-13,149.7,Online,Shell,WA
22767,4154,2024-09-24,222.85,Dining,Uber,NC
22768,2453,2022-10-25,510.73,Groceries,Walmart,NC
22769,2769,2023-11-06,768.04,Groceries,Target,CA
22770,783,2024-06-05,683.17,Dining,Target,MA
22771,97,2022-07-08,209.79,Groceries,Walmart,FL
22772,587,2023-01-06,24.22,Gas,Target,WA
22773,4637,2024-04-07,481.47,Gas,Amazon,NY
22774,4912,2022-09-07,429.42,Retail,Target,MA
22775,2239,2022-08-14,370.92,Groceries,Amazon,AZ
22776,917,2022-05-04,382.81,Dining,Walmart,GA
22777,3350,2022-11-01,475.41,Groceries,Walmart,NY
22778,2587,2024-03-01,320.65,Retail,Uber,CA
22779,4181,2024-03-13,141.14,Groceries,Target,FL
22780,2489,2023-02-02,211.03,Travel,Delta,MA
22781,3794,2022-01-03,55.78,Dining,Shell,TX
22782,2838,2022-11-27,49.56,Online,Target,NY
22783,2387,2022-01-10,694.58,Dining,Uber,NY
22784,1842,2023-08-02,104.68,Gas,Target,WA
22785,1203,2023-11-12,59.79,Gas,Delta,NC
22786,4770,2022-07-16,661.97,Groceries,Target,IL
22787,730,2023-03-18,763.07,Retail,Delta,IL
22788,317,2022-01-15,168.56,Groceries,Delta,GA
22789,76,2023-09-18,607.05,Gas,Uber,NY
22790,3047,2022-01-06,134.22,Dining,Delta,AZ
22791,204,2023-05-31,546.2,Gas,Walmart,AZ
22792,4289,2023-11-16,545.39,Gas,Delta,NC
22793,3776,2024-04-12,346.3,Groceries,Walmart,AZ
22794,2945,2024-12-15,706.2,Gas,Walmart,WA
22795,4356,2024-08-16,101.23,Dining,Amazon,WA
22796,3052,2024-11-04,383.86,Groceries,Amazon,GA
22797,2664,2022-04-01,483.39,Retail,Walmart,IL
22798,432,2023-12-18,608.44,Online,Delta,TX
22799,2764,2022-08-27,118.44,Retail,Delta,GA
22800,4792,2023-06-05,430.27,Travel,Delta,FL
22801,3163,2022-07-04,366.69,Groceries,Amazon,NC
22802,198,2022-07-14,336.05,Retail,Amazon,TX
22803,39,2024-11-28,290.67,Retail,Shell,FL
22804,2519,2024-11-29,797.56,Groceries,Walmart,FL
22805,2127,2022-01-16,140.23,Gas,Delta,NY
22806,729,2023-11-24,603.62,Retail,Target,GA
22807,3900,2022-03-06,304.64,Retail,Walmart,MA
22808,3166,2022-10-12,521.02,Dining,Shell,GA
22809,4780,2022-05-26,790.7,Groceries,Uber,NY
22810,4228,2022-09-24,384.8,Gas,Shell,FL
22811,2125,2023-10-22,660.44,Online,Walmart,GA
22812,4135,2024-01-06,65.37,Retail,Shell,WA
22813,3772,2024-10-06,445.91,Retail,Amazon,MA
22814,3258,2024-09-08,308.81,Retail,Walmart,WA
22815,3207,2023-02-03,560.84,Groceries,Shell,AZ
22816,2599,2022-10-18,34.31,Online,Delta,AZ
22817,4436,2022-03-21,360.94,Dining,Shell,AZ
22818,3314,2023-01-07,398.18,Retail,Amazon,NY
22819,1245,2024-10-08,676.53,Groceries,Amazon,MA
22820,4088,2024-04-03,310.82,Retail,Shell,GA
22821,658,2024-08-30,259.89,Groceries,Target,NC
22822,2966,2022-02-19,314.32,Retail,Delta,MA
22823,1700,2022-05-01,353.06,Groceries,Delta,NY
22824,4457,2024-10-04,207.35,Dining,Uber,NY
22825,3044,2023-04-03,40.98,Travel,Target,NY
22826,4425,2022-08-14,792.29,Retail,Shell,WA
22827,1800,2022-10-05,613.56,Travel,Target,FL
22828,4536,2024-09-15,788.43,Gas,Uber,GA
22829,3627,2022-01-04,531.89,Retail,Walmart,AZ
22830,3978,2024-07-07,706.94,Gas,Uber,MA
22831,1977,2022-05-31,363.0,Retail,Uber,TX
22832,4929,2022-01-06,282.58,Online,Delta,IL
22833,3670,2024-07-10,795.06,Groceries,Delta,GA
22834,4193,2024-08-12,139.76,Gas,Walmart,NC
22835,938,2022-03-26,177.32,Online,Target,TX
22836,1290,2023-02-22,536.2,Online,Delta,AZ
22837,4671,2022-06-03,207.96,Dining,Target,NC
22838,2151,2023-12-15,347.52,Online,Walmart,FL
22839,4925,2023-12-07,746.1,Retail,Walmart,TX
22840,513,2023-01-08,216.3,Gas,Delta,GA
22841,4762,2024-12-30,410.99,Retail,Amazon,IL
22842,1517,2024-06-22,590.66,Gas,Shell,TX
22843,2083,2022-02-27,62.11,Travel,Shell,NY
22844,1405,2024-02-08,62.32,Dining,Shell,NC
22845,4493,2022-08-09,598.0,Travel,Uber,NC
22846,1932,2022-08-26,736.45,Groceries,Target,TX
22847,1886,2024-04-30,475.5,Travel,Uber,AZ
22848,2354,2023-12-03,35.34,Groceries,Walmart,NY
22849,3808,2023-01-29,364.2,Retail,Amazon,GA
22850,2747,2024-09-23,577.77,Groceries,Target,NY
22851,581,2022-12-15,507.27,Gas,Amazon,GA
22852,2213,2022-11-18,162.55,Gas,Target,NY
22853,3330,2024-06-13,47.23,Groceries,Shell,CA
22854,102,2024-02-16,712.0,Online,Uber,IL
22855,4551,2024-04-07,184.58,Travel,Target,CA
22856,4289,2022-05-06,796.64,Dining,Amazon,NY
22857,3843,2024-10-02,96.76,Online,Amazon,CA
22858,2964,2023-01-09,95.91,Retail,Walmart,IL
22859,4994,2023-07-09,536.16,Travel,Target,FL
22860,4906,2023-12-16,219.76,Retail,Shell,AZ
22861,299,2024-03-28,779.64,Groceries,Uber,MA
22862,4117,2023-06-14,193.43,Online,Delta,GA
22863,45,2022-03-18,500.77,Retail,Target,AZ
22864,2544,2022-10-17,328.1,Online,Delta,MA
22865,3860,2024-04-30,76.78,Online,Delta,WA
22866,4779,2022-04-29,567.85,Gas,Shell,TX
22867,4395,2022-08-06,633.39,Gas,Shell,TX
22868,3553,2023-12-26,662.12,Online,Walmart,CA
22869,3156,2024-06-23,394.54,Retail,Target,WA
22870,3132,2024-03-26,780.84,Gas,Delta,WA
22871,288,2024-11-01,640.82,Dining,Walmart,TX
22872,3706,2022-11-16,354.9,Gas,Shell,NY
22873,517,2022-01-26,84.07,Gas,Shell,CA
22874,2202,2023-01-26,207.23,Groceries,Walmart,NY
22875,4438,2022-02-24,618.85,Dining,Shell,IL
22876,4182,2022-05-31,704.33,Groceries,Delta,WA
22877,3659,2023-04-08,531.63,Gas,Shell,IL
22878,4287,2024-07-01,313.4,Retail,Uber,NC
22879,3324,2024-07-23,288.01,Travel,Uber,NY
22880,4077,2023-05-26,290.24,Online,Shell,MA
22881,3937,2024-02-12,395.72,Groceries,Delta,WA
22882,1170,2023-02-08,582.02,Online,Shell,AZ
22883,991,2022-12-29,134.7,Dining,Amazon,TX
22884,4972,2024-12-30,21.62,Gas,Target,GA
22885,3706,2024-05-11,65.78,Gas,Delta,AZ
22886,1852,2023-12-20,534.35,Gas,Target,NC
22887,2710,2023-04-20,679.72,Retail,Amazon,TX
22888,4008,2024-02-09,328.23,Dining,Uber,CA
22889,2622,2022-08-16,273.44,Groceries,Walmart,CA
22890,2179,2022-12-13,20.89,Online,Shell,GA
22891,839,2024-03-18,53.41,Groceries,Delta,NC
22892,1556,2022-08-05,605.02,Online,Uber,TX
22893,1223,2023-07-02,76.23,Retail,Target,TX
22894,4935,2023-12-25,663.56,Retail,Walmart,NC
22895,2044,2024-10-10,625.96,Online,Target,CA
22896,1434,2022-10-01,656.47,Gas,Walmart,NC
22897,1169,2022-04-25,550.32,Travel,Target,WA
22898,948,2022-07-22,21.72,Gas,Walmart,AZ
22899,161,2023-06-02,357.52,Online,Target,CA
22900,4560,2022-11-04,129.96,Dining,Walmart,NC
22901,3132,2024-07-01,273.79,Dining,Shell,AZ
22902,2628,2024-06-13,448.14,Gas,Delta,FL
22903,2536,2022-03-07,586.89,Groceries,Walmart,WA
22904,2273,2024-08-10,189.58,Online,Walmart,WA
22905,3464,2022-07-27,271.19,Dining,Shell,CA
22906,4805,2022-10-05,171.92,Online,Delta,GA
22907,161,2023-09-17,787.47,Travel,Delta,AZ
22908,1785,2022-05-19,743.7,Gas,Delta,CA
22909,1945,2023-11-07,524.7,Gas,Target,GA
22910,3183,2022-11-28,660.74,Dining,Walmart,WA
22911,3975,2023-07-01,576.5,Online,Shell,NC
22912,3625,2024-12-02,679.63,Gas,Uber,AZ
22913,3745,2024-06-07,749.11,Groceries,Delta,TX
22914,767,2023-11-12,744.7,Retail,Target,TX
22915,2028,2024-04-11,461.78,Retail,Target,MA
22916,4007,2022-09-28,771.9,Travel,Shell,NC
22917,185,2022-10-27,329.01,Retail,Walmart,AZ
22918,1897,2024-12-01,158.8,Dining,Delta,WA
22919,3296,2023-11-30,189.02,Dining,Walmart,GA
22920,2405,2022-10-12,369.55,Dining,Amazon,MA
22921,2540,2024-07-25,206.23,Travel,Delta,NC
22922,733,2022-09-19,106.05,Travel,Uber,FL
22923,1622,2024-09-22,320.43,Groceries,Target,FL
22924,578,2022-07-13,467.08,Retail,Target,CA
22925,2162,2022-03-22,774.56,Gas,Delta,GA
22926,378,2023-02-15,498.33,Groceries,Amazon,AZ
22927,3849,2023-12-31,620.26,Gas,Uber,IL
22928,1309,2024-01-26,547.35,Online,Shell,FL
22929,4193,2024-05-04,310.81,Travel,Target,MA
22930,842,2022-02-20,155.32,Gas,Walmart,NC
22931,2172,2022-02-09,229.4,Gas,Walmart,AZ
22932,156,2024-02-08,701.84,Dining,Walmart,CA
22933,4149,2024-07-09,128.78,Gas,Target,TX
22934,1703,2022-08-11,82.56,Gas,Walmart,CA
22935,2636,2023-06-02,683.32,Retail,Target,NY
22936,3386,2023-08-30,440.82,Travel,Delta,NC
22937,4822,2023-01-16,547.59,Online,Walmart,NY
22938,1414,2022-09-29,661.53,Groceries,Walmart,WA
22939,45,2022-05-26,275.32,Retail,Target,NY
22940,1687,2023-03-10,601.34,Retail,Shell,GA
22941,2170,2024-04-19,506.63,Dining,Target,TX
22942,3242,2022-08-17,24.73,Online,Target,NY
22943,2726,2024-01-13,577.68,Travel,Uber,MA
22944,1424,2023-03-30,278.71,Gas,Delta,MA
22945,4015,2022-12-29,170.34,Retail,Walmart,GA
22946,4596,2023-01-29,769.05,Groceries,Target,GA
22947,74,2023-07-24,616.79,Travel,Target,WA
22948,3019,2023-11-13,24.47,Gas,Target,WA
22949,1561,2024-01-09,609.07,Groceries,Walmart,WA
22950,892,2024-11-17,681.03,Retail,Target,IL
22951,3133,2023-08-24,288.27,Online,Uber,NY
22952,1890,2023-08-27,264.53,Gas,Uber,IL
22953,1247,2025-01-01,341.83,Online,Target,CA
22954,3803,2022-11-09,375.65,Gas,Delta,NC
22955,473,2024-11-18,307.57,Travel,Uber,CA
22956,2218,2024-01-17,407.42,Retail,Walmart,AZ
22957,701,2023-10-25,778.19,Online,Amazon,WA
22958,2080,2022-02-26,30.5,Online,Amazon,GA
22959,53,2023-05-10,786.13,Online,Uber,IL
22960,2988,2024-09-26,680.3,Gas,Delta,GA
22961,139,2022-05-27,638.89,Groceries,Uber,GA
22962,1398,2022-08-17,362.98,Travel,Walmart,WA
22963,2138,2024-05-03,64.68,Gas,Delta,NY
22964,828,2022-11-28,496.96,Gas,Walmart,TX
22965,2084,2024-02-15,715.93,Retail,Target,NY
22966,2977,2023-03-18,342.91,Travel,Target,IL
22967,1249,2024-09-27,60.1,Groceries,Target,MA
22968,4650,2023-02-15,9.3,Groceries,Target,CA
22969,4836,2022-08-01,99.93,Travel,Target,NY
22970,4365,2022-04-19,486.73,Retail,Delta,AZ
22971,186,2023-06-29,792.77,Online,Walmart,MA
22972,3443,2023-11-17,571.13,Groceries,Delta,GA
22973,4965,2023-02-25,129.93,Retail,Shell,WA
22974,3194,2024-06-07,690.82,Groceries,Uber,NY
22975,4929,2023-10-01,529.91,Retail,Delta,WA
22976,1413,2024-01-04,244.74,Travel,Target,IL
22977,3189,2023-02-16,403.83,Gas,Target,IL
22978,2917,2023-04-29,325.39,Online,Amazon,NC
22979,1016,2024-02-10,697.61,Gas,Delta,FL
22980,4538,2024-03-30,762.88,Groceries,Walmart,GA
22981,4135,2022-02-13,103.33,Retail,Shell,FL
22982,4262,2022-02-27,122.21,Retail,Shell,MA
22983,1936,2023-08-30,70.55,Groceries,Amazon,IL
22984,1469,2023-01-25,307.12,Dining,Delta,TX
22985,4539,2024-02-26,776.99,Retail,Walmart,IL
22986,4427,2024-10-25,789.91,Retail,Amazon,IL
22987,1359,2023-03-11,478.78,Gas,Amazon,GA
22988,1770,2022-05-03,373.49,Travel,Amazon,WA
22989,2762,2024-10-10,245.39,Gas,Delta,NC
22990,2883,2023-09-18,5.39,Travel,Amazon,AZ
22991,1190,2024-08-09,213.96,Groceries,Target,MA
22992,1193,2024-01-29,121.31,Groceries,Delta,IL
22993,2817,2024-05-25,6.58,Online,Amazon,CA
22994,3622,2022-01-18,717.32,Gas,Uber,NC
22995,4857,2023-11-16,72.05,Groceries,Walmart,NY
22996,1043,2023-05-26,568.37,Online,Walmart,GA
22997,226,2023-12-23,740.0,Groceries,Shell,FL
22998,1979,2022-09-01,106.03,Online,Amazon,GA
22999,3978,2022-01-09,196.19,Retail,Uber,NY
23000,3832,2024-06-16,191.86,Gas,Walmart,NC
23001,2645,2022-05-02,73.46,Travel,Shell,NC
23002,1884,2023-04-25,728.23,Online,Uber,CA
23003,541,2024-05-01,680.0,Groceries,Target,AZ
23004,646,2024-04-19,307.7,Dining,Delta,FL
23005,4802,2024-04-15,616.71,Dining,Uber,CA
23006,4727,2024-05-06,409.98,Gas,Amazon,GA
23007,4287,2023-06-27,544.87,Travel,Amazon,CA
23008,1689,2022-10-02,552.87,Dining,Amazon,GA
23009,855,2022-03-12,621.38,Retail,Uber,TX
23010,405,2024-05-11,719.85,Dining,Walmart,GA
23011,3344,2024-11-08,632.33,Online,Delta,GA
23012,2478,2024-12-12,566.69,Travel,Uber,NC
23013,520,2024-10-18,499.49,Retail,Walmart,GA
23014,2941,2024-09-18,171.22,Dining,Target,NC
23015,1408,2023-08-10,230.09,Travel,Target,NC
23016,821,2023-07-12,64.91,Online,Shell,MA
23017,3675,2023-10-04,209.93,Retail,Uber,NC
23018,4531,2023-11-10,437.43,Travel,Delta,IL
23019,3836,2022-04-01,763.18,Online,Delta,NY
23020,4068,2024-07-03,105.81,Gas,Walmart,FL
23021,3288,2022-12-25,357.02,Travel,Uber,TX
23022,2182,2023-12-06,601.92,Travel,Shell,GA
23023,4715,2023-02-23,635.96,Dining,Delta,WA
23024,3233,2023-06-07,156.89,Gas,Amazon,WA
23025,425,2022-07-06,146.76,Travel,Amazon,MA
23026,1552,2024-03-21,490.51,Dining,Shell,NC
23027,358,2024-05-06,731.67,Dining,Uber,NY
23028,3447,2023-12-28,644.47,Online,Shell,NC
23029,1595,2022-01-05,310.61,Dining,Shell,CA
23030,1011,2024-03-10,528.4,Retail,Amazon,IL
23031,197,2022-10-30,207.59,Groceries,Target,NY
23032,1034,2022-03-31,380.03,Online,Uber,TX
23033,862,2023-07-16,430.7,Retail,Delta,FL
23034,349,2022-12-21,512.0,Online,Amazon,GA
23035,3778,2022-07-21,323.29,Online,Shell,NC
23036,1659,2024-08-11,30.45,Gas,Shell,GA
23037,575,2023-11-26,742.8,Retail,Target,TX
23038,1820,2024-04-05,765.21,Travel,Walmart,NY
23039,931,2024-10-09,551.16,Dining,Uber,TX
23040,4009,2023-03-06,216.76,Retail,Delta,WA
23041,4683,2023-12-23,477.82,Dining,Uber,CA
23042,484,2023-12-03,224.5,Retail,Uber,TX
23043,3913,2022-04-24,560.57,Travel,Uber,NC
23044,358,2023-06-16,291.43,Online,Target,GA
23045,4481,2023-05-20,448.17,Retail,Shell,TX
23046,254,2024-05-13,51.86,Online,Uber,GA
23047,3995,2024-11-19,796.97,Retail,Amazon,NY
23048,835,2023-01-22,531.41,Retail,Walmart,AZ
23049,1191,2024-08-25,752.33,Retail,Shell,TX
23050,1704,2022-02-23,596.92,Groceries,Uber,CA
23051,4892,2023-11-18,451.7,Groceries,Target,AZ
23052,4565,2024-09-05,590.47,Dining,Walmart,FL
23053,493,2024-02-01,378.09,Online,Shell,CA
23054,3410,2022-01-10,767.64,Gas,Amazon,NY
23055,4147,2022-05-15,620.59,Travel,Delta,WA
23056,3128,2023-07-27,101.23,Online,Walmart,NC
23057,2121,2023-06-10,760.77,Dining,Uber,CA
23058,3866,2022-09-15,462.73,Travel,Delta,AZ
23059,52,2023-03-20,363.12,Dining,Target,MA
23060,262,2022-10-28,634.79,Dining,Amazon,WA
23061,3003,2024-11-15,186.8,Travel,Delta,NY
23062,1909,2024-10-11,766.77,Groceries,Delta,NC
23063,3647,2024-08-21,137.24,Retail,Uber,WA
23064,2378,2024-11-28,240.07,Gas,Walmart,NC
23065,3395,2024-09-26,711.79,Dining,Uber,IL
23066,4337,2023-09-20,488.62,Online,Target,NC
23067,1626,2022-07-20,684.34,Gas,Walmart,NY
23068,1229,2023-01-16,163.47,Online,Shell,MA
23069,4387,2023-10-29,644.01,Dining,Delta,MA
23070,1390,2024-05-17,146.82,Retail,Delta,IL
23071,1488,2022-10-30,595.86,Groceries,Uber,WA
23072,917,2022-05-22,127.86,Dining,Walmart,IL
23073,2142,2023-06-12,277.66,Retail,Shell,MA
23074,711,2024-11-18,383.59,Dining,Uber,GA
23075,1887,2022-09-17,735.47,Online,Shell,TX
23076,2217,2024-08-18,586.72,Groceries,Walmart,WA
23077,1321,2022-04-24,229.0,Travel,Uber,WA
23078,2564,2022-01-08,359.93,Groceries,Uber,CA
23079,4446,2022-09-12,283.28,Online,Walmart,GA
23080,4832,2022-03-25,752.19,Dining,Shell,GA
23081,2627,2024-10-16,143.83,Travel,Delta,WA
23082,401,2024-11-05,732.97,Gas,Uber,GA
23083,751,2022-04-06,663.15,Groceries,Shell,MA
23084,4917,2022-05-02,107.31,Online,Target,AZ
23085,1888,2022-08-14,222.15,Gas,Amazon,AZ
23086,3686,2022-01-29,569.79,Retail,Delta,WA
23087,1419,2023-08-11,567.29,Online,Delta,WA
23088,2604,2022-02-03,190.78,Groceries,Shell,GA
23089,3772,2024-12-10,508.72,Dining,Amazon,FL
23090,2019,2022-05-13,551.54,Dining,Amazon,WA
23091,2037,2023-06-12,62.25,Retail,Delta,IL
23092,1646,2022-07-03,307.86,Online,Walmart,AZ
23093,3488,2024-06-14,725.44,Retail,Amazon,GA
23094,814,2024-09-11,720.9,Retail,Delta,AZ
23095,4734,2023-08-27,531.16,Gas,Target,FL
23096,3170,2024-03-13,523.89,Dining,Shell,MA
23097,1024,2024-12-21,685.05,Groceries,Amazon,CA
23098,1510,2022-02-02,277.01,Online,Uber,GA
23099,2039,2023-05-08,44.48,Gas,Delta,NY
23100,1394,2022-05-23,677.87,Gas,Amazon,NY
23101,2347,2022-05-03,253.19,Retail,Target,WA
23102,856,2023-08-15,539.84,Retail,Uber,GA
23103,1167,2024-01-24,393.1,Retail,Target,TX
23104,2755,2022-12-31,120.1,Travel,Target,AZ
23105,1666,2022-09-21,337.62,Dining,Amazon,GA
23106,4039,2022-03-29,213.7,Travel,Walmart,TX
23107,1973,2023-04-05,11.57,Gas,Shell,IL
23108,3688,2024-12-11,421.52,Travel,Amazon,NC
23109,1117,2022-11-28,453.43,Dining,Uber,FL
23110,3369,2024-06-06,248.22,Dining,Walmart,NY
23111,4543,2024-11-25,238.88,Travel,Uber,TX
23112,734,2022-04-09,360.34,Retail,Shell,TX
23113,3784,2024-12-28,496.08,Dining,Delta,TX
23114,2922,2022-05-21,774.99,Gas,Uber,GA
23115,3330,2023-05-09,384.82,Online,Uber,WA
23116,4618,2024-10-11,747.2,Travel,Uber,WA
23117,1707,2022-01-08,780.09,Groceries,Uber,NY
23118,3499,2024-04-24,488.58,Dining,Amazon,MA
23119,1125,2024-05-03,450.7,Groceries,Uber,CA
23120,4718,2024-05-05,52.9,Retail,Walmart,NY
23121,4855,2023-02-18,182.45,Travel,Shell,AZ
23122,1859,2024-06-27,798.54,Travel,Amazon,IL
23123,2292,2024-10-28,598.15,Groceries,Target,TX
23124,2514,2024-08-22,536.04,Gas,Amazon,NC
23125,4961,2022-12-29,455.49,Online,Walmart,MA
23126,3516,2023-01-11,547.83,Dining,Amazon,WA
23127,2001,2022-10-05,546.2,Dining,Delta,FL
23128,1798,2023-05-19,181.13,Travel,Shell,IL
23129,2317,2022-03-20,628.89,Groceries,Delta,MA
23130,2581,2023-12-01,374.9,Online,Target,NY
23131,2015,2023-10-22,562.74,Dining,Uber,AZ
23132,2168,2022-04-05,281.28,Retail,Shell,NY
23133,3029,2023-03-29,464.06,Groceries,Amazon,NC
23134,1948,2023-09-26,589.46,Travel,Walmart,AZ
23135,1144,2023-11-08,491.36,Online,Target,WA
23136,4806,2022-08-10,508.51,Travel,Amazon,NY
23137,4232,2024-02-10,152.26,Groceries,Target,NC
23138,3149,2023-08-10,407.19,Travel,Amazon,AZ
23139,936,2024-01-04,223.09,Dining,Walmart,NY
23140,3158,2023-08-28,299.32,Travel,Delta,TX
23141,1,2023-03-06,642.45,Gas,Amazon,NY
23142,77,2022-05-01,42.89,Gas,Uber,NY
23143,2629,2024-11-23,209.68,Gas,Shell,NY
23144,2196,2022-05-10,632.39,Dining,Delta,NC
23145,574,2023-09-04,677.85,Travel,Uber,AZ
23146,1549,2024-06-02,174.31,Dining,Walmart,GA
23147,186,2024-11-25,136.38,Gas,Shell,TX
23148,4618,2022-06-17,640.42,Retail,Shell,AZ
23149,3843,2022-07-25,575.29,Online,Target,TX
23150,3493,2024-03-04,452.74,Gas,Shell,NC
23151,2244,2022-03-16,369.12,Retail,Delta,NY
23152,34,2023-09-25,700.85,Groceries,Walmart,FL
23153,1621,2022-03-16,227.07,Online,Delta,GA
23154,1897,2022-05-17,519.8,Gas,Uber,TX
23155,2456,2024-07-06,744.35,Travel,Amazon,TX
23156,1801,2022-09-18,141.69,Online,Delta,TX
23157,4633,2023-09-02,158.6,Dining,Shell,NY
23158,2084,2024-03-08,99.41,Online,Target,WA
23159,1406,2023-08-09,217.29,Travel,Shell,MA
23160,3689,2022-08-04,457.24,Dining,Uber,NC
23161,2653,2024-02-24,266.84,Gas,Target,AZ
23162,4539,2022-12-30,449.66,Retail,Amazon,GA
23163,1187,2022-03-08,389.0,Travel,Shell,GA
23164,4134,2022-08-19,427.09,Online,Shell,AZ
23165,2140,2023-01-18,761.78,Groceries,Amazon,IL
23166,2679,2022-08-23,169.54,Retail,Amazon,CA
23167,3795,2022-06-03,538.18,Online,Target,MA
23168,2720,2024-11-01,382.52,Dining,Target,CA
23169,4603,2024-11-26,545.24,Gas,Delta,TX
23170,2227,2022-01-12,480.53,Online,Amazon,IL
23171,2332,2022-06-23,606.27,Travel,Shell,NC
23172,4024,2022-06-04,429.33,Retail,Uber,NY
23173,4451,2024-04-25,562.91,Gas,Shell,IL
23174,3369,2023-06-03,589.55,Travel,Amazon,CA
23175,3958,2024-09-28,146.58,Online,Walmart,WA
23176,488,2022-08-24,740.3,Groceries,Target,WA
23177,279,2024-11-27,581.04,Online,Shell,MA
23178,2592,2022-10-25,81.94,Travel,Amazon,CA
23179,650,2022-05-03,689.4,Travel,Target,CA
23180,2979,2022-10-25,156.65,Travel,Delta,AZ
23181,355,2024-01-28,471.17,Groceries,Uber,MA
23182,2243,2024-05-24,253.93,Groceries,Delta,WA
23183,4900,2024-11-30,462.73,Retail,Walmart,FL
23184,2481,2022-12-04,711.07,Online,Target,AZ
23185,558,2024-09-16,713.09,Travel,Shell,GA
23186,3487,2022-05-01,629.91,Gas,Walmart,TX
23187,162,2024-02-20,652.7,Gas,Target,IL
23188,699,2024-05-03,408.63,Online,Target,WA
23189,1974,2024-07-29,695.36,Gas,Shell,AZ
23190,3545,2023-06-28,376.32,Online,Walmart,WA
23191,3778,2023-02-28,170.63,Online,Shell,TX
23192,2206,2024-09-20,718.87,Dining,Walmart,NY
23193,492,2024-05-30,370.34,Online,Delta,IL
23194,1993,2022-11-22,482.62,Online,Amazon,AZ
23195,1033,2024-08-13,503.07,Groceries,Delta,TX
23196,3284,2022-10-18,70.4,Dining,Target,WA
23197,3511,2022-11-27,286.42,Travel,Walmart,GA
23198,4920,2024-06-30,290.24,Gas,Delta,WA
23199,4775,2022-11-12,574.8,Online,Uber,NC
23200,786,2024-12-01,543.4,Retail,Delta,CA
23201,1834,2023-11-03,791.19,Online,Uber,CA
23202,992,2022-10-06,586.19,Travel,Amazon,FL
23203,4207,2022-06-09,182.07,Online,Delta,FL
23204,1784,2024-05-19,279.86,Groceries,Uber,IL
23205,1185,2022-06-05,137.81,Gas,Uber,NY
23206,2462,2024-07-17,690.3,Online,Shell,WA
23207,1669,2024-01-14,677.48,Dining,Walmart,AZ
23208,2314,2023-11-13,731.3,Retail,Uber,NY
23209,572,2022-10-12,529.51,Retail,Amazon,WA
23210,4301,2024-01-25,218.75,Dining,Amazon,NY
23211,3739,2022-12-24,717.86,Travel,Uber,WA
23212,584,2023-09-18,221.8,Retail,Delta,WA
23213,2221,2024-05-27,310.34,Retail,Delta,WA
23214,308,2022-09-25,22.39,Dining,Delta,AZ
23215,4546,2024-08-05,464.51,Travel,Shell,FL
23216,62,2024-07-05,351.28,Online,Shell,AZ
23217,4571,2024-08-20,520.08,Dining,Target,NC
23218,3789,2022-12-23,774.52,Groceries,Target,GA
23219,2134,2024-08-02,50.54,Travel,Shell,IL
23220,1960,2024-10-18,77.73,Dining,Uber,TX
23221,2033,2022-11-14,453.47,Gas,Amazon,CA
23222,3763,2024-05-01,798.33,Groceries,Shell,NC
23223,2787,2024-10-16,233.96,Groceries,Amazon,IL
23224,1543,2022-10-29,431.48,Travel,Uber,MA
23225,1676,2023-08-07,166.95,Dining,Walmart,NY
23226,4622,2023-09-11,426.14,Gas,Amazon,FL
23227,34,2024-09-14,150.78,Dining,Shell,NC
23228,3962,2024-12-09,145.81,Dining,Shell,NC
23229,2800,2022-12-27,274.25,Dining,Uber,FL
23230,1856,2023-05-29,752.0,Travel,Shell,CA
23231,3681,2024-08-17,529.26,Retail,Amazon,GA
23232,2686,2024-12-25,300.48,Retail,Shell,MA
23233,1058,2024-05-19,512.75,Travel,Target,GA
23234,4502,2022-08-03,163.6,Travel,Shell,IL
23235,2962,2022-05-18,511.79,Dining,Uber,FL
23236,4389,2024-05-26,736.6,Dining,Shell,NC
23237,2628,2024-05-09,749.87,Gas,Walmart,TX
23238,3821,2023-01-19,471.25,Groceries,Uber,NY
23239,3158,2023-04-24,704.28,Groceries,Delta,WA
23240,3644,2022-01-02,312.91,Dining,Walmart,CA
23241,3763,2024-03-30,709.04,Groceries,Walmart,GA
23242,2132,2022-05-22,270.66,Dining,Shell,MA
23243,607,2022-01-28,563.99,Online,Amazon,WA
23244,2356,2022-09-14,735.53,Groceries,Walmart,AZ
23245,2300,2024-08-12,454.18,Travel,Amazon,TX
23246,3917,2024-10-06,223.29,Retail,Uber,MA
23247,4276,2024-09-23,559.86,Travel,Target,TX
